truth,title,is_rumor,thread,in_reply_tweet,event,tweet_id,is_source_tweet,in_reply_user,user_id,tweet_length,symbol_count,user_mentions,urls_count,media_count,hashtags_count,retweet_count,favorite_count,mentions_count,is_truncated,created,has_smile_emoji,sensitive,has_place,has_coords,has_quest,has_exclaim,has_quest_or_exclaim,user.tweets_count,user.verified,user.followers_count,user.listed_count,user.desc_length,user.handle_length,user.name_length,user.notifications,user.friends_count,user.time_zone,user.has_bg_img,user.default_pic,user.created_at,user.location,user.profile_sbcolor,user.profile_bgcolor,hasperiod,number_punct,negativewordcount,positivewordcount,capitalratio,contentlength,sentimentscore,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,has_url_in_text
,,0,576321776424189954,5.7632177642418995e+17,putinmissing,576330300545859584,0,8628872.0,55820781,124,0,1,1,0,0,0,0,1,0,1426242826000.0,0,0,0,0,0,0,0,3533,0,172,4,0,18,11,0,387,Melbourne,1,1,1247315340000.0,0,12639981,12639981,1,12,0,0,0.04838709677419355,18,0.5,6,3,2,1,0,0,1,0,1
,,0,576321776424189954,5.7632177642418995e+17,putinmissing,576386261138673664,0,8628872.0,129296601,137,0,2,1,0,1,0,0,2,0,1426256168000.0,0,0,0,0,0,0,0,4346,0,193,6,160,6,5,0,554,Irkutsk,1,0,1270328021000.0,1,8432831,4956881,3,14,0,0,0.051094890510948905,22,0.2928571428571428,7,6,0,3,0,0,3,0,1
,,0,576321776424189954,5.7638626113867366e+17,putinmissing,576386819421544448,0,129296601.0,129296601,74,0,1,0,0,0,0,0,1,0,1426256301000.0,0,0,0,0,0,0,0,4346,0,193,6,160,6,5,0,554,Irkutsk,1,0,1270328021000.0,1,8432831,4956881,0,5,0,0,0.013513513513513514,13,-0.023809523809523808,2,2,0,2,0,0,3,0,0
,,0,576321776424189954,5.7638626113867366e+17,putinmissing,576387157352394753,0,129296601.0,8628872,116,0,2,0,0,0,0,1,2,0,1426256381000.0,0,0,0,0,0,0,0,18102,0,4938,95,138,15,5,0,337,Dublin,1,0,1188844692000.0,1,8895556,10151144,3,10,0,0,0.02586206896551724,19,0.14285714285714285,5,4,2,0,0,0,1,0,0
,,0,576321776424189954,5.7638715735239475e+17,putinmissing,576387882476285952,0,8628872.0,129296601,140,0,2,0,0,0,0,0,2,0,1426256554000.0,0,0,0,0,0,0,0,4346,0,193,6,160,6,5,0,554,Irkutsk,1,0,1270328021000.0,1,8432831,4956881,2,6,0,0,0.05,21,-0.09375,8,3,2,0,0,0,1,0,0
,,0,576321776424189954,5.7638715735239475e+17,putinmissing,576388673140322305,0,8628872.0,129296601,119,0,2,0,0,0,0,0,2,0,1426256743000.0,0,0,0,0,0,0,0,4346,0,193,6,160,6,5,0,554,Irkutsk,1,0,1270328021000.0,1,8432831,4956881,2,6,0,0,0.04201680672268908,22,-0.13333333333333333,6,1,3,4,1,1,2,0,0
,,0,576336032809005056,,putinmissing,576336032809005056,1,,42700240,141,0,1,1,1,2,11,0,1,0,1426244192000.0,0,0,0,0,0,0,0,29237,1,27878,1440,124,6,5,0,627,Prague,1,0,1243366643000.0,1,0,1776411,3,17,0,0,0.08333333333333333,12,0.0,8,1,2,0,0,0,0,0,1
,,0,576357849204412416,,putinmissing,576357849204412416,1,,1911303422,133,0,0,1,1,1,4,4,0,0,1426249394000.0,0,0,0,0,1,0,1,5240,0,32134,192,31,11,10,0,8497,,1,0,1380292099000.0,0,11061239,140080,2,18,0,0,0.16541353383458646,18,0.0,7,4,0,1,0,1,0,0,1
,,0,576357849204412416,5.763578492044124e+17,putinmissing,576530026868416512,0,1911303422.0,3050276461,89,0,1,0,0,0,1,2,1,0,1426290444000.0,0,0,0,0,0,1,1,20,0,9,0,0,13,7,0,55,,1,1,1425139315000.0,0,12639981,12639981,0,1,0,0,0.033707865168539325,13,0.01874999999999999,4,4,1,0,0,0,0,0,0
,,0,576382704700256256,,putinmissing,576382704700256256,1,,2974872777,135,0,0,0,1,2,40,42,0,0,1426255320000.0,0,0,0,0,0,1,1,126,0,52,1,144,11,11,0,124,,1,1,1421079638000.0,1,12639981,12639981,3,16,0,0,0.06349206349206349,21,-0.2333333333333333,8,4,1,2,2,0,1,0,1
,,0,576382704700256256,5.7638270470025626e+17,putinmissing,576398388159102977,0,2974872777.0,3077745647,35,0,1,0,1,0,0,0,1,0,1426259059000.0,0,0,0,0,0,0,0,46,0,8,0,117,6,9,0,30,,1,1,1425750908000.0,0,12639981,12639981,1,6,0,0,0.22857142857142856,2,0.0,2,0,0,0,0,0,0,0,1
,,0,576382704700256256,5.7638270470025626e+17,putinmissing,576481506849394688,0,2974872777.0,66662429,89,0,1,0,0,0,0,1,1,0,1426278876000.0,0,0,0,0,0,1,1,104944,0,1255,48,159,16,14,0,211,Quito,1,0,1250596798000.0,1,16777215,4531758,0,5,0,0,0.056179775280898875,15,0.0,6,2,0,1,0,0,0,0,0
,,0,576387464924819456,,putinmissing,576387464924819456,1,,20826640,53,0,0,0,1,1,3,3,0,0,1426256455000.0,0,0,0,0,0,0,0,69977,0,527,38,160,8,11,0,494,Stockholm,1,0,1234578830000.0,1,0,3483430,1,8,0,0,0.05660377358490566,5,0.0,2,1,1,0,0,0,0,0,1
,,0,576387464924819456,5.7638746492481946e+17,putinmissing,576398159435329536,0,20826640.0,3077745647,35,0,1,0,1,0,0,1,1,0,1426259004000.0,0,0,0,0,0,0,0,46,0,8,0,117,6,9,0,30,,1,1,1425750908000.0,0,12639981,12639981,1,12,0,0,0.08571428571428572,2,0.0,2,0,0,0,0,0,0,0,1
,,0,576388172109750273,,putinmissing,576388172109750273,1,,189180763,137,0,1,0,1,2,2,1,1,0,1426256623000.0,0,0,0,0,0,1,1,3849,1,47396,2212,157,12,9,0,2050,Eastern Time (US & Canada),1,0,1284134152000.0,0,15658734,3759165,2,12,0,0,0.08088235294117647,19,-0.25,7,3,2,0,0,0,0,0,1
,,0,576388172109750273,5.763881721097503e+17,putinmissing,576391701150969857,0,189180763.0,156899469,144,0,1,1,0,0,0,0,1,0,1426257465000.0,0,0,0,0,0,0,0,12793,0,4017,93,119,15,14,0,874,Amsterdam,1,0,1276845039000.0,1,16777215,13034222,5,18,0,0,0.0625,18,-0.05,6,5,2,1,1,0,0,0,1
,,0,576388172109750273,5.7639170115096986e+17,putinmissing,576423012620242945,0,156899469.0,189180763,138,0,1,0,0,1,0,1,1,0,1426264930000.0,0,0,0,0,0,0,0,3849,1,47397,2212,157,12,9,0,2050,Eastern Time (US & Canada),1,0,1284134152000.0,0,15658734,3759165,0,6,0,1,0.036231884057971016,21,-0.5,8,7,2,2,0,0,2,0,0
,,0,576389199202496512,,putinmissing,576389199202496512,1,,239729759,138,0,0,0,1,3,13,8,0,0,1426256868000.0,0,0,0,0,0,0,0,2126,0,72,3,75,6,9,0,109,,1,0,1295340652000.0,1,16777215,11329238,2,9,0,0,0.06521739130434782,18,0.0,8,3,0,1,0,0,0,0,1
,,0,576393784835072001,,putinmissing,576393784835072001,1,,266052569,56,0,0,0,0,2,2,2,0,0,1426257961000.0,0,0,0,0,1,0,1,531,0,70,3,83,7,14,0,135,,1,1,1300116500000.0,0,12639981,12639981,1,8,0,0,0.05357142857142857,10,-0.2,4,2,1,0,0,0,0,0,0
,,0,576393784835072001,5.76393784835072e+17,putinmissing,576397375092101120,0,266052569.0,3077745647,38,0,1,0,1,0,0,0,1,0,1426258817000.0,0,0,0,0,0,0,0,46,0,8,0,117,6,9,0,30,,1,1,1425750908000.0,0,12639981,12639981,1,8,0,0,0.13157894736842105,2,0.0,2,0,0,0,0,0,0,0,1
,,0,576402376073965568,,putinmissing,576402376073965568,1,,3077745647,46,0,0,0,1,1,3,1,0,0,1426260010000.0,0,0,0,0,0,1,1,46,0,8,0,117,6,9,0,30,,1,1,1425750908000.0,0,12639981,12639981,1,10,0,0,0.10869565217391304,4,0.0,2,1,0,1,0,0,1,0,1
,,0,576406521833086976,,putinmissing,576406521833086976,1,,1093610112,137,0,0,0,1,4,46,24,0,0,1426260998000.0,0,0,1,0,0,0,0,31218,0,1423,73,8,19,13,0,2001,,1,0,1358295456000.0,0,16777215,11329238,5,15,0,0,0.06569343065693431,20,0.09999999999999999,8,4,1,0,0,0,0,0,1
,,0,576406521833086976,5.76406521833087e+17,putinmissing,576408036048240640,0,1093610112.0,2553154040,129,0,1,0,0,2,0,1,1,0,1426261359000.0,0,0,0,0,0,0,0,5706,0,211,8,101,5,12,0,195,London,1,1,1402168722000.0,1,12639981,12639981,2,5,0,0,0.046511627906976744,21,0.0,7,4,2,0,0,0,1,0,0
,,0,576406521833086976,5.76406521833087e+17,putinmissing,576408861093015552,0,1093610112.0,2327911741,116,0,2,0,0,0,0,1,2,0,1426261556000.0,0,0,0,0,0,1,1,52434,0,4541,114,0,19,12,0,680,,1,1,1391558067000.0,0,12639981,12639981,1,5,0,0,0.05172413793103448,14,-0.42500000000000004,7,1,4,0,0,0,0,0,0
,,0,576406521833086976,5.76406521833087e+17,putinmissing,576410164154253312,0,1093610112.0,2364050814,93,0,2,0,0,0,0,0,2,0,1426261866000.0,0,0,0,0,0,0,0,17600,0,582,3,136,10,9,0,552,Beijing,1,1,1393501595000.0,1,12639981,12639981,0,5,0,0,0.043010752688172046,15,0.2875,5,2,2,0,0,0,0,0,0
,,0,576406521833086976,5.76406521833087e+17,putinmissing,576411347363196928,0,1093610112.0,2716404108,41,0,2,0,0,0,0,0,2,0,1426262149000.0,0,0,0,0,0,0,0,13,0,2,0,0,18,12,0,63,,1,1,1407482537000.0,0,12639981,12639981,0,0,0,0,0.12195121951219512,5,0.0,3,0,0,0,0,0,0,0,0
,,0,576406521833086976,5.764113473631969e+17,putinmissing,576412671748255744,0,2716404108.0,2327911741,114,0,2,0,0,0,0,0,2,0,1426262464000.0,0,0,0,0,0,0,0,52434,0,4541,114,0,19,12,0,680,,1,1,1391558067000.0,0,12639981,12639981,0,4,0,0,0.07017543859649122,21,0.0,7,3,0,2,0,0,2,0,0
,,0,576406521833086976,5.7641267174825574e+17,putinmissing,576414184029700096,0,2327911741.0,1093610112,93,0,2,0,0,0,0,0,2,0,1426262825000.0,0,0,0,0,0,0,0,31220,0,1423,73,8,19,13,0,2001,,1,0,1358295456000.0,0,16777215,11329238,0,0,0,0,0.07526881720430108,15,0.0,5,2,0,2,0,1,1,0,0
,,0,576406521833086976,5.764141840297001e+17,putinmissing,576414588612280320,0,1093610112.0,2327911741,137,0,2,0,0,0,0,0,2,0,1426262921000.0,0,0,0,0,0,0,0,52434,0,4541,114,0,19,12,0,680,,1,1,1391558067000.0,0,12639981,12639981,2,4,0,1,0.08759124087591241,25,0.16666666666666666,5,5,2,4,0,0,3,0,0
,,0,576406521833086976,5.764141840297001e+17,putinmissing,576414738122424320,0,1093610112.0,2327911741,140,0,2,0,0,0,0,1,2,0,1426262957000.0,0,0,0,0,0,0,0,52434,0,4541,114,0,19,12,0,680,,1,1,1391558067000.0,0,12639981,12639981,2,4,0,0,0.09285714285714286,26,0.1875,7,5,3,1,1,0,1,0,0
,,0,576406521833086976,5.76406521833087e+17,putinmissing,576415111419670528,0,1093610112.0,738042086,71,0,2,0,0,0,0,0,2,0,1426263046000.0,0,0,0,0,0,0,0,1333,0,33,1,0,16,7,0,143,,1,1,1344144019000.0,1,12639981,12639981,4,8,0,0,0.08450704225352113,10,0.0,6,0,0,0,0,0,1,0,0
,,0,576406521833086976,5.764151114196705e+17,putinmissing,576417815898550272,0,738042086.0,1093610112,66,0,2,0,0,0,0,1,2,0,1426263691000.0,0,0,0,0,0,0,0,31220,0,1423,73,8,19,13,0,2001,,1,0,1358295456000.0,0,16777215,11329238,0,5,0,0,0.06060606060606061,11,0.5,2,3,0,2,0,0,1,0,0
,,0,576406521833086976,5.76406521833087e+17,putinmissing,576472129325129728,0,1093610112.0,2379525791,121,0,2,0,0,0,0,1,2,0,1426276640000.0,0,0,0,0,0,0,0,5055,0,91,3,101,17,15,0,118,,1,1,1393860420000.0,1,12639981,12639981,0,8,0,1,0.049586776859504134,20,0.45,5,4,2,1,0,0,2,0,0
,,0,576407819353780224,,putinmissing,576407819353780224,1,,766462243,70,0,0,0,1,1,3,3,0,0,1426261307000.0,0,0,0,0,0,1,1,40774,0,1108,26,144,15,7,0,1028,Rome,1,1,1345327575000.0,1,12639981,12639981,1,9,0,0,0.12857142857142856,7,0.0,4,1,1,0,0,0,0,0,1
,,0,576407819353780224,5.764078193537802e+17,putinmissing,576408791840854016,0,766462243.0,2260255682,130,0,1,0,0,0,0,1,1,0,1426261539000.0,0,0,0,0,0,1,1,4890,0,447,31,143,15,7,0,449,Amsterdam,1,0,1387891121000.0,1,15658734,11722714,1,8,1,0,0.015384615384615385,25,-0.19190476190476188,6,7,2,4,0,0,4,0,0
,,0,576407819353780224,5.76408791840854e+17,putinmissing,576434346178924544,0,2260255682.0,242367693,77,0,2,0,0,0,0,0,2,0,1426267632000.0,0,0,0,0,0,0,0,4271,0,63,2,126,8,8,0,379,,1,1,1295886778000.0,1,12639981,12639981,2,4,0,0,0.025974025974025976,12,0.0,3,4,1,0,0,0,0,0,0
,,0,576407819353780224,5.7643434617892454e+17,putinmissing,576731724727595009,0,242367693.0,2260255682,111,0,2,0,0,0,0,1,2,0,1426338532000.0,0,0,0,0,0,0,0,4890,0,447,31,143,15,7,0,449,Amsterdam,1,0,1387891121000.0,1,15658734,11722714,2,6,0,0,0.02702702702702703,17,-0.5,6,5,0,0,0,0,0,0,0
,,0,576412144759136256,,putinmissing,576412144759136256,1,,986710454,118,0,0,0,1,2,2,0,0,0,1426262339000.0,0,0,0,0,0,0,0,2315,0,69,5,149,20,15,0,55,,1,0,1354544065000.0,1,12639981,11253954,2,9,0,0,0.0847457627118644,18,-0.16666666666666666,7,4,1,0,0,0,0,0,1
,,0,576412144759136256,5.7641214475913626e+17,putinmissing,576413137097920512,0,986710454.0,230727144,39,0,1,0,1,0,0,0,1,0,1426262575000.0,0,0,0,0,0,0,0,8396,0,115,1,158,12,14,0,335,Amsterdam,1,0,1293371483000.0,0,15658734,11722714,1,7,0,0,0.1794871794871795,2,0.0,2,0,0,0,0,0,0,0,1
,,0,576412997662433280,,putinmissing,576412997662433280,1,,233645795,99,0,0,1,0,2,4,1,0,0,1426262542000.0,0,0,0,0,0,0,0,646,0,162,4,0,15,14,0,582,Helsinki,1,1,1294083055000.0,1,12639981,12639981,2,13,0,0,0.1111111111111111,12,0.0,7,1,0,0,0,0,0,0,1
,,0,576412997662433280,5.764129976624333e+17,putinmissing,576421946658721792,0,233645795.0,17173543,64,0,1,0,0,0,0,1,1,0,1426264676000.0,0,0,0,0,0,0,0,6201,0,164,5,52,14,14,0,106,Eastern Time (US & Canada),1,0,1225842947000.0,1,14266750,140080,2,2,0,0,0.03125,9,-0.25,2,2,2,0,0,0,0,0,0
,,0,576417507277467648,,putinmissing,576417507277467648,1,,59830916,105,0,0,1,1,1,10,8,0,0,1426263617000.0,0,0,0,0,0,0,0,4154,0,52935,827,112,13,11,0,14321,Eastern Time (US & Canada),1,0,1248454610000.0,1,16777215,2434341,3,18,0,0,0.06666666666666667,11,0.13636363636363635,7,1,0,0,0,0,0,0,1
,,0,576423157587906560,,putinmissing,576423157587906560,1,,2406353654,135,0,0,1,1,3,6,1,0,0,1426264964000.0,0,0,0,0,0,0,0,4123,1,1011,36,63,12,15,0,1331,Paris,1,0,1395560526000.0,1,0,3068350,3,18,0,0,0.1111111111111111,16,0.0,8,2,1,0,0,0,0,0,1
,,0,576423157587906560,5.7642315758790656e+17,putinmissing,576430946062360576,0,2406353654.0,206819306,44,0,3,0,0,0,0,0,3,0,1426266821000.0,0,0,0,0,0,0,0,2430,0,332,2,159,11,11,0,359,Amsterdam,1,0,1287864754000.0,1,15658734,11329238,0,0,0,0,0.1590909090909091,3,0.0,3,0,0,0,0,0,0,0,0
,,0,576423157587906560,5.764309460623606e+17,putinmissing,576431204028809217,0,206819306.0,877739094,61,0,3,0,0,0,0,0,3,0,1426266883000.0,0,0,0,0,1,0,1,62510,0,708,23,43,11,10,0,991,Hawaii,1,0,1350132281000.0,1,16777215,12639981,0,2,0,0,0.08196721311475409,7,0.0,4,1,0,0,0,0,0,0,0
,,0,576423157587906560,5.764312040288092e+17,putinmissing,576432409127833600,0,877739094.0,206819306,124,0,3,0,0,1,0,0,3,0,1426267170000.0,0,0,0,0,0,0,0,2430,0,332,2,159,11,11,0,359,Amsterdam,1,0,1287864754000.0,1,15658734,11329238,4,5,0,0,0.07258064516129033,18,0.0,14,3,1,0,0,0,0,0,0
,,0,576423157587906560,5.7642315758790656e+17,putinmissing,576439667664367616,0,2406353654.0,213878611,90,0,3,0,0,0,0,0,3,0,1426268901000.0,0,0,0,0,1,0,1,9090,0,211,7,159,9,8,0,138,Mountain Time (US & Canada),1,0,1289350179000.0,1,12639981,12639981,0,2,0,0,0.1,12,0.0,7,1,1,0,0,0,0,0,0
,,0,576427952860045313,,putinmissing,576427952860045313,1,,349169359,122,0,0,1,1,2,4,0,0,0,1426266108000.0,0,0,0,0,0,0,0,1558,0,912,12,97,13,13,0,1404,,1,0,1312565519000.0,1,12639981,12639981,4,18,0,0,0.1557377049180328,13,0.4166666666666667,8,3,1,0,0,0,1,0,1
,,0,576427952860045313,5.764279528600453e+17,putinmissing,576449871697195008,0,349169359.0,288956117,109,0,1,1,0,0,0,1,1,0,1426271333000.0,0,0,0,0,0,0,0,206,0,53,1,0,9,8,0,103,Eastern Time (US & Canada),1,1,1303931400000.0,1,12639981,12639981,1,15,0,1,0.03669724770642202,15,0.26,5,2,1,0,0,0,0,0,1
,,0,576427952860045313,5.764279528600453e+17,putinmissing,576459948009349120,0,349169359.0,2385552614,65,0,1,0,0,0,0,0,1,0,1426273736000.0,0,0,0,0,0,0,0,445,0,23,1,0,11,12,0,14,,1,1,1394644261000.0,0,12639981,12639981,0,1,0,0,0.015384615384615385,11,-0.07142857142857142,5,1,1,0,0,0,0,0,0
,,0,576427952860045313,5.764279528600453e+17,putinmissing,576517534201065473,0,349169359.0,121164126,97,0,1,0,0,0,1,1,1,0,1426287465000.0,0,0,0,0,1,0,1,12502,0,87,3,49,15,14,0,107,,1,0,1268066292000.0,0,0,12639981,2,5,0,0,0.030927835051546393,16,0.011111111111111108,7,3,1,0,0,0,0,0,0
,,0,576427952860045313,5.764279528600453e+17,putinmissing,576534486663446528,0,349169359.0,288956117,119,0,1,0,0,0,0,0,1,0,1426291507000.0,0,0,0,0,1,0,1,206,0,53,1,0,9,8,0,103,Eastern Time (US & Canada),1,1,1303931400000.0,1,12639981,12639981,1,11,0,0,0.05042016806722689,23,0.0,8,3,0,1,0,0,2,0,0
,,0,576429318701760512,,putinmissing,576429318701760512,1,,322735335,140,0,0,0,0,0,2,2,0,0,1426266433000.0,0,0,0,0,0,0,0,32557,0,3518,163,124,11,9,0,592,Eastern Time (US & Canada),1,0,1308849505000.0,1,0,3943458,2,12,1,0,0.05,22,-0.1777777777777778,8,4,1,0,0,0,0,0,0
,,0,576429318701760512,5.764293187017605e+17,putinmissing,576430389016731648,0,322735335.0,198279774,58,0,1,0,0,0,0,0,1,0,1426266688000.0,0,0,1,1,1,0,1,33605,0,648,25,135,19,10,0,1066,Pacific Time (US & Canada),1,0,1286141130000.0,1,12639981,12639981,0,2,0,0,0.08620689655172414,10,-0.0125,6,2,0,0,0,0,0,0,0
,,0,576435578691956736,,putinmissing,576435578691956736,1,,1093610112,78,0,0,0,1,4,17,14,0,0,1426267926000.0,0,0,1,0,1,0,1,31218,0,1423,73,8,19,13,0,2001,,1,0,1358295456000.0,0,16777215,11329238,1,11,0,0,0.10256410256410256,8,0.0,5,1,2,0,0,0,0,0,1
,,0,576443643680178176,,putinmissing,576443643680178176,1,,34792486,103,0,0,0,0,0,7,5,0,0,1426269849000.0,0,0,0,0,0,0,0,8878,0,3244,146,114,14,13,0,878,Quito,1,0,1240534782000.0,1,0,14412269,2,3,0,0,0.019417475728155338,16,0.06818181818181818,5,3,2,1,0,0,1,0,0
,,0,576443643680178176,5.764436436801782e+17,putinmissing,576444037437198336,0,34792486.0,563061700,112,0,1,0,0,0,1,2,1,0,1426269942000.0,0,0,0,0,0,0,0,10799,0,610,20,0,17,11,0,354,Atlantic Time (Canada),1,1,1335375570000.0,0,12639981,12639981,4,8,0,0,0.026785714285714284,17,0.0,3,5,0,2,1,0,1,0,0
,,0,576443643680178176,5.764436436801782e+17,putinmissing,576446450856435713,0,34792486.0,267736380,67,0,1,0,0,0,0,1,1,0,1426270518000.0,0,0,0,0,0,0,0,9929,0,170,6,73,10,10,0,317,Arizona,1,0,1300367033000.0,1,15658734,1250582,3,9,0,0,0.04477611940298507,9,0.0,3,3,0,0,0,1,0,0,0
,,0,576443643680178176,5.764436436801782e+17,putinmissing,576462402864177153,0,34792486.0,512529194,83,0,1,0,0,0,0,0,1,0,1426274321000.0,0,0,0,0,0,0,0,382,0,31,3,54,12,12,0,201,,1,1,1330728404000.0,0,12639981,12639981,1,2,0,0,0.024096385542168676,10,0.0,3,2,1,0,0,0,0,0,0
,,0,576453994484252673,,putinmissing,576453994484252673,1,,275572129,135,0,0,1,0,2,2,1,0,0,1426272316000.0,0,0,0,0,0,0,0,1018,0,5486,168,90,14,11,0,2345,Eastern Time (US & Canada),1,0,1301670566000.0,1,16777215,12639981,3,14,0,0,0.07407407407407407,16,-0.52,9,1,1,0,0,0,0,0,1
,,0,576453994484252673,5.764539944842527e+17,putinmissing,576456002079473664,0,275572129.0,18036861,136,0,1,0,0,0,0,0,1,0,1426272795000.0,0,0,0,0,1,0,1,35418,0,2358,107,23,16,6,0,2071,Central Time (US & Canada),1,0,1228958753000.0,1,15658734,1250582,0,3,0,0,0.051470588235294115,22,-0.03333333333333333,8,4,0,2,1,0,0,0,0
,,0,576453994484252673,5.764539944842527e+17,putinmissing,576456536698023936,0,275572129.0,21305315,36,0,2,0,0,0,0,0,2,0,1426272923000.0,0,0,0,0,0,0,0,91547,0,2840,252,54,8,8,0,664,Eastern Time (US & Canada),1,0,1235055877000.0,1,16777215,7377815,1,2,0,1,0.1111111111111111,5,0.7,4,0,1,0,0,0,0,0,0
,,0,576453994484252673,5.7645600207947366e+17,putinmissing,576457516487409664,0,18036861.0,275572129,110,0,2,0,0,2,1,3,2,0,1426273156000.0,0,0,0,0,0,0,0,1018,0,5487,168,90,14,11,0,2345,Eastern Time (US & Canada),1,0,1301670566000.0,1,16777215,12639981,1,5,0,0,0.05454545454545454,22,0.13636363636363635,9,3,1,1,0,0,1,0,0
,,0,576453994484252673,5.7645751648740966e+17,putinmissing,576457671110459392,0,275572129.0,18036861,34,0,2,0,0,0,0,1,2,0,1426273193000.0,0,0,0,0,0,0,0,35418,0,2358,107,23,16,6,0,2071,Central Time (US & Canada),1,0,1228958753000.0,1,15658734,1250582,0,0,0,0,0.4411764705882353,3,0.0,3,0,0,0,0,0,0,0,0
,,0,576464933648371712,,putinmissing,576464933648371712,1,,67877056,64,0,0,0,0,1,3,4,0,0,1426274925000.0,0,0,0,0,0,0,0,574,0,86,4,115,12,9,0,276,Indiana (East),1,1,1250943657000.0,1,12639981,12639981,0,2,0,0,0.046875,10,0.0,5,2,0,0,0,0,0,0,0
,,0,576465897637949440,,putinmissing,576465897637949440,1,,435284064,62,0,0,1,0,2,2,0,0,0,1426275154000.0,0,0,0,0,0,0,0,3039,0,1429,60,64,9,9,0,505,Eastern Time (US & Canada),1,0,1323726799000.0,1,15658734,1250582,1,9,0,0,0.08064516129032258,8,0.0,4,1,0,0,0,0,0,0,1
